run, program, basis, Nps_init, Nps_final, reduction
24, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
25, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
26, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
27, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
28, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
29, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
30, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
31, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
32, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
33, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
34, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
35, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
36, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
37, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
38, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
39, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
40, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
41, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
42, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
43, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
44, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
45, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
46, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
47, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
48, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
49, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
50, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
51, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
52, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
53, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
54, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
55, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
56, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
57, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
58, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
59, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
60, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
61, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
62, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
63, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
64, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
65, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
66, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
67, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
68, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
69, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
70, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
71, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
72, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
73, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
74, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
75, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
76, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
77, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
78, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
79, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
80, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
81, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
82, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
83, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
84, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
85, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
86, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
87, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
88, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
89, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
90, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
91, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
92, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
93, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
94, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
95, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
96, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
97, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
98, aamp_q8_4_R, h,h,h,h,i,i,i,i, 128, 42.0, 0.328125
99, aamp_q8_4_R, i,h,i,i,h,h,i,i, 128, 48.0, 0.375
0, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
1, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
2, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
3, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
4, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
5, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
6, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
7, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
8, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
9, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
10, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
11, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
12, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
13, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
14, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
15, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
16, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
17, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
18, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
19, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
20, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
21, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
22, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
23, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
24, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
25, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
26, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
27, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
28, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
29, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
30, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
31, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
32, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
33, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
34, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
35, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
36, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
37, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
38, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
39, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
40, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
41, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
42, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
43, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
44, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
45, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
46, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
47, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
48, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
49, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
50, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
51, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
52, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
53, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
54, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
55, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
56, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
57, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
58, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
59, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
60, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
61, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
62, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
63, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
64, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
65, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
66, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
67, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
68, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
69, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
70, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
71, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
72, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
73, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
74, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
75, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
76, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
77, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
78, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
79, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
80, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
81, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
82, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
83, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
84, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
85, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
86, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
87, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
88, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
89, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
90, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
91, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
92, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
93, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
94, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
95, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
96, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
97, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
98, aamp_q8_5_R, h,h,h,i,h,i,i,i, 128, 46.0, 0.359375
99, aamp_q8_5_R, h,i,i,h,h,h,i,i, 128, 46.0, 0.359375
0, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
1, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
2, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
3, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
4, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
5, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
6, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
7, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
8, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
9, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
10, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
11, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
12, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
13, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
14, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
15, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
16, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
17, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
18, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
19, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
20, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
21, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
22, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
23, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
24, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
25, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
26, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
27, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
28, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
29, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
30, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
31, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
32, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
33, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
34, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
35, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
36, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
37, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
38, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
39, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
40, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
41, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
42, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
43, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
44, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
45, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
46, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
47, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
48, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
49, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
50, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
51, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
52, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
53, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
54, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
55, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
56, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
57, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
58, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
59, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
60, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
61, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
62, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
63, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
64, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
65, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
66, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
67, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
68, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
69, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
70, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
71, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
72, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
73, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
74, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
75, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
76, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
77, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
78, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
79, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
80, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
81, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
82, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
83, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
84, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
85, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
86, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
87, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
88, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
89, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
90, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
91, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
92, aamp_q8_6_R, h,h,h,i,i,h,i,i, 128, 41.0, 0.3203125
93, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
94, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
95, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
96, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
97, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
98, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
99, aamp_q8_6_R, i,h,h,i,i,h,i,i, 128, 38.0, 0.296875
0, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
1, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
2, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
3, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
4, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
5, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
6, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
7, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
8, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
9, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
10, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
11, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
12, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
13, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
14, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
15, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
16, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
17, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
18, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
19, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
20, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
21, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
22, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
23, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
24, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
25, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
26, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
27, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
28, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
29, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
30, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
31, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
32, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
33, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
34, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
35, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
36, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
37, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
38, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
39, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
40, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
41, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
42, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
43, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
44, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
45, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
46, aamp_q8_7_R, i,h,i,i,h,h,i,i, 128, 43.0, 0.3359375
