Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
2,7,var_q2_03,4,var,Random,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
2,7,var_q2_03,5,var,Random,60.0,33.33333333333333,66.66666666666666,66.66666666666666
2,7,var_q2_03,6,var,Random,60.0,33.33333333333333,0.0,88.88888888888889
2,7,var_q2_03,7,var,Random,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
2,7,var_q2_03,8,var,Random,53.333333333333336,33.33333333333333,33.33333333333333,66.66666666666666
2,7,var_q2_03,9,var,Random,80.0,66.66666666666666,66.66666666666666,88.88888888888889
2,7,var_q2_03,10,var,Random,60.0,66.66666666666666,0.0,77.77777777777779
2,7,var_q2_03,11,var,Random,86.66666666666667,66.66666666666666,66.66666666666666,100.0
2,7,var_q2_03,12,var,Random,86.66666666666667,66.66666666666666,66.66666666666666,100.0
2,7,var_q2_03,13,var,Random,53.333333333333336,0.0,66.66666666666666,66.66666666666666
2,7,var_q2_03,14,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
2,7,var_q2_03,15,var,Random,60.0,33.33333333333333,0.0,88.88888888888889
2,7,var_q2_03,16,var,Random,80.0,66.66666666666666,100.0,77.77777777777779
2,7,var_q2_03,17,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
2,7,var_q2_03,18,var,Random,66.66666666666666,0.0,66.66666666666666,88.88888888888889
2,7,var_q2_03,19,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
2,7,var_q2_03,20,var,Random,80.0,66.66666666666666,33.33333333333333,100.0
2,7,var_q2_03,21,var,Random,80.0,100.0,66.66666666666666,77.77777777777779
2,7,var_q2_03,22,var,Random,53.333333333333336,0.0,66.66666666666666,66.66666666666666
2,7,var_q2_03,23,var,Random,53.333333333333336,0.0,33.33333333333333,77.77777777777779
2,7,var_q2_03,24,var,Random,86.66666666666667,66.66666666666666,100.0,88.88888888888889
2,7,var_q2_03,25,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
2,7,var_q2_03,26,var,Random,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
2,7,var_q2_03,27,var,Random,86.66666666666667,66.66666666666666,100.0,88.88888888888889
2,7,var_q2_03,28,var,Random,73.33333333333333,33.33333333333333,33.33333333333333,100.0
