Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
6,42,aamp_q6_3,25,aamp,Greedy,53.333333333333336,66.66666666666666,0.0,66.66666666666666
6,42,aamp_q6_3,26,aamp,Greedy,73.33333333333333,0.0,66.66666666666666,100.0
6,42,aamp_q6_3,27,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,42,aamp_q6_3,28,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,42,aamp_q6_3,29,aamp,Greedy,80.0,66.66666666666666,100.0,77.77777777777779
6,48,aamp_q6_4,0,aamp,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
6,48,aamp_q6_4,1,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,48,aamp_q6_4,2,aamp,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
6,48,aamp_q6_4,3,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,48,aamp_q6_4,4,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,48,aamp_q6_4,5,aamp,Greedy,80.0,100.0,33.33333333333333,88.88888888888889
6,48,aamp_q6_4,6,aamp,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
6,48,aamp_q6_4,7,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,48,aamp_q6_4,8,aamp,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
6,48,aamp_q6_4,9,aamp,Greedy,80.0,100.0,0.0,100.0
6,48,aamp_q6_4,10,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,48,aamp_q6_4,11,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,48,aamp_q6_4,12,aamp,Greedy,53.333333333333336,33.33333333333333,33.33333333333333,66.66666666666666
6,48,aamp_q6_4,13,aamp,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
6,48,aamp_q6_4,14,aamp,Greedy,93.33333333333333,100.0,100.0,88.88888888888889
6,48,aamp_q6_4,15,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,48,aamp_q6_4,16,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,48,aamp_q6_4,17,aamp,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
6,48,aamp_q6_4,18,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,48,aamp_q6_4,19,aamp,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
