Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
3,22,qwalk_q3_1,29,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,0,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,1,qwalk,Greedy,80.0,100.0,0.0,100.0
3,28,qwalk_q3_2,2,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,3,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,4,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,28,qwalk_q3_2,5,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,28,qwalk_q3_2,6,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,7,qwalk,Greedy,80.0,100.0,0.0,100.0
3,28,qwalk_q3_2,8,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,9,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,10,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,11,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,12,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,13,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,14,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,15,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,16,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,17,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,28,qwalk_q3_2,18,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,19,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,20,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,21,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,22,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
