run, program, basis, Nps_init, Nps_final, reduction
17, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
18, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
19, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
20, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
21, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
22, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
23, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
24, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
25, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
26, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
27, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
28, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
29, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
30, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
31, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
32, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
33, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
34, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
35, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
36, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
37, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
38, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
39, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
40, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
41, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
42, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
43, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
44, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
45, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
46, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
47, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
48, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
49, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
50, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
51, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
52, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
53, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
54, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
55, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
56, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
57, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
58, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
59, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
60, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
61, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
62, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
63, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
64, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
65, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
66, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
67, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
68, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
69, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
70, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
71, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
72, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
73, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
74, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
75, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
76, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
77, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
78, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
79, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
80, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
81, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
82, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
83, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
84, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
85, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
86, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
87, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
88, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
89, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
90, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
91, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
92, var_q6_11_R, i,i,h,h,i,h, 4, 2.0, 0.5
93, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
94, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
95, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
96, var_q6_11_R, i,i,i,i,i,i, 4, 4, 1.0
97, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
98, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
99, var_q6_11_R, i,i,h,i,i,i, 4, 2.0, 0.5
0, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
1, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
2, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
3, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
4, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
5, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
6, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
7, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
8, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
9, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
10, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
11, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
12, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
13, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
14, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
15, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
16, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
17, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
18, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
19, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
20, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
21, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
22, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
23, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
24, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
25, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
26, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
27, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
28, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
29, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
30, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
31, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
32, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
33, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
34, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
35, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
36, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
37, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
38, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
39, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
40, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
41, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
42, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
43, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
44, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
45, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
46, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
47, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
48, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
49, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
50, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
51, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
52, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
53, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
54, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
55, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
56, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
57, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
58, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
59, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
60, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
61, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
62, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
63, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
64, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
65, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
66, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
67, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
68, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
69, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
70, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
71, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
72, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
73, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
74, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
75, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
76, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
77, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
78, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
79, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
80, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
81, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
82, var_q6_12_R, i,i,h,h,i,h, 4, 2.0, 0.5
83, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
84, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
85, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
86, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
87, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
88, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
89, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
90, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
91, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
92, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
93, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
94, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
95, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
96, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
97, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
98, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
99, var_q6_12_R, i,i,i,i,i,i, 4, 4, 1.0
0, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
1, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
2, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
3, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
4, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
5, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
6, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
7, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
8, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
9, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
10, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
11, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
12, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
13, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
14, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
15, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
16, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
17, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
18, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
19, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
20, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
21, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
22, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
23, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
24, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
25, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
26, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
27, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
28, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
29, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
30, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
31, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
32, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
33, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
34, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
35, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
36, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
37, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
38, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
39, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
40, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
41, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
42, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
43, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
44, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
45, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
46, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
47, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
48, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
49, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
50, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
51, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
52, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
53, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
54, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
55, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
56, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
57, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
58, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
59, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
60, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
61, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
62, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
63, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
64, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
65, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
66, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
67, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
68, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
69, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
70, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
71, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
72, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
73, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
74, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
75, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
76, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
77, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
78, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
79, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
80, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
81, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
82, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
83, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
84, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
85, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
86, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
87, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
88, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
89, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
90, var_q6_13_R, i,i,h,h,i,h, 4, 2.0, 0.5
91, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
92, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
93, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
94, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
95, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
96, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
97, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
98, var_q6_13_R, i,i,i,i,i,i, 4, 4, 1.0
99, var_q6_13_R, i,i,h,i,i,i, 4, 2.0, 0.5
0, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
1, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
2, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
3, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
4, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
5, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
6, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
7, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
8, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
9, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
10, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
11, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
12, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
13, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
14, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
15, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
16, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
17, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
18, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
19, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
20, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
21, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
22, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
23, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
24, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
25, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
26, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
27, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
28, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
29, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
30, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
31, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
32, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
33, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
34, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
35, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
36, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
37, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
38, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
39, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
40, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
41, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
42, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
43, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
44, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
45, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
46, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
47, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
48, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
49, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
50, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
51, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
52, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
53, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
54, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
55, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
56, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
57, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
58, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
59, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
60, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
61, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
62, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
63, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
64, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
65, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
66, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
67, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
68, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
69, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
70, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
71, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
72, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
73, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
74, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
75, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
76, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
77, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
78, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
79, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
80, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
81, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
82, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
83, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
84, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
85, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
86, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
87, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
88, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
89, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
90, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
91, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
92, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
93, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
94, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
95, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
96, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
97, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
98, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
99, var_q6_20_R, i,i,i,i,i,i, 4, 4, 1.0
0, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
1, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
2, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
3, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
4, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
5, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
6, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
7, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
8, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
9, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
10, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
11, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
12, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
13, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
14, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
15, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
16, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
17, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
18, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
19, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
20, var_q6_21_R, i,i,i,i,i,i, 4, 4, 1.0
