run, program, qubits, run time, number_of_transformations
82, var_q6_22_R, 6, 0.036551713943481445, 6
83, var_q6_22_R, 6, 0.0386197566986084, 6
84, var_q6_22_R, 6, 0.03561520576477051, 6
85, var_q6_22_R, 6, 0.03867340087890625, 6
86, var_q6_22_R, 6, 0.03783535957336426, 6
87, var_q6_22_R, 6, 0.039517879486083984, 6
88, var_q6_22_R, 6, 0.03755688667297363, 6
89, var_q6_22_R, 6, 0.0385439395904541, 6
90, var_q6_22_R, 6, 0.036847829818725586, 6
91, var_q6_22_R, 6, 0.03723001480102539, 6
92, var_q6_22_R, 6, 0.038561344146728516, 6
93, var_q6_22_R, 6, 0.03541421890258789, 6
94, var_q6_22_R, 6, 0.03774285316467285, 6
95, var_q6_22_R, 6, 0.036952972412109375, 6
96, var_q6_22_R, 6, 0.03747749328613281, 6
97, var_q6_22_R, 6, 0.03746843338012695, 6
98, var_q6_22_R, 6, 0.03851580619812012, 6
99, var_q6_22_R, 6, 0.04408574104309082, 6
0, var_q6_23_R, 6, 0.03991818428039551, 6
1, var_q6_23_R, 6, 0.03734183311462402, 6
2, var_q6_23_R, 6, 0.038820505142211914, 6
3, var_q6_23_R, 6, 0.037400245666503906, 6
4, var_q6_23_R, 6, 0.03870511054992676, 6
5, var_q6_23_R, 6, 0.03749656677246094, 6
6, var_q6_23_R, 6, 0.039421796798706055, 6
7, var_q6_23_R, 6, 0.037177085876464844, 6
8, var_q6_23_R, 6, 0.0399322509765625, 6
9, var_q6_23_R, 6, 0.03712654113769531, 6
10, var_q6_23_R, 6, 0.038573265075683594, 6
11, var_q6_23_R, 6, 0.0523531436920166, 6
12, var_q6_23_R, 6, 0.03607344627380371, 6
13, var_q6_23_R, 6, 0.03959774971008301, 6
14, var_q6_23_R, 6, 0.03962349891662598, 6
15, var_q6_23_R, 6, 0.0380406379699707, 6
16, var_q6_23_R, 6, 0.03806018829345703, 6
17, var_q6_23_R, 6, 0.03919577598571777, 6
18, var_q6_23_R, 6, 0.03749346733093262, 6
19, var_q6_23_R, 6, 0.03922128677368164, 6
20, var_q6_23_R, 6, 0.03892326354980469, 6
21, var_q6_23_R, 6, 0.03690624237060547, 6
22, var_q6_23_R, 6, 0.03648257255554199, 6
23, var_q6_23_R, 6, 0.03723621368408203, 6
24, var_q6_23_R, 6, 0.039472103118896484, 6
25, var_q6_23_R, 6, 0.039505958557128906, 6
26, var_q6_23_R, 6, 0.0385136604309082, 6
27, var_q6_23_R, 6, 0.03822207450866699, 6
28, var_q6_23_R, 6, 0.03638648986816406, 6
29, var_q6_23_R, 6, 0.040721893310546875, 6
30, var_q6_23_R, 6, 0.036478519439697266, 6
31, var_q6_23_R, 6, 0.038553714752197266, 6
32, var_q6_23_R, 6, 0.038229942321777344, 6
33, var_q6_23_R, 6, 0.0384831428527832, 6
34, var_q6_23_R, 6, 0.04036068916320801, 6
35, var_q6_23_R, 6, 0.03638577461242676, 6
36, var_q6_23_R, 6, 0.0393829345703125, 6
37, var_q6_23_R, 6, 0.036486148834228516, 6
38, var_q6_23_R, 6, 0.03868246078491211, 6
39, var_q6_23_R, 6, 0.04022812843322754, 6
40, var_q6_23_R, 6, 0.03986811637878418, 6
41, var_q6_23_R, 6, 0.03895163536071777, 6
42, var_q6_23_R, 6, 0.04098200798034668, 6
43, var_q6_23_R, 6, 0.04013776779174805, 6
44, var_q6_23_R, 6, 0.03774523735046387, 6
45, var_q6_23_R, 6, 0.038176536560058594, 6
46, var_q6_23_R, 6, 0.03649544715881348, 6
47, var_q6_23_R, 6, 0.03862357139587402, 6
48, var_q6_23_R, 6, 0.03779458999633789, 6
49, var_q6_23_R, 6, 0.03685450553894043, 6
50, var_q6_23_R, 6, 0.03691911697387695, 6
51, var_q6_23_R, 6, 0.035002708435058594, 6
52, var_q6_23_R, 6, 0.038869619369506836, 6
53, var_q6_23_R, 6, 0.03751778602600098, 6
54, var_q6_23_R, 6, 0.036760568618774414, 6
55, var_q6_23_R, 6, 0.0384829044342041, 6
56, var_q6_23_R, 6, 0.0397791862487793, 6
57, var_q6_23_R, 6, 0.038184165954589844, 6
58, var_q6_23_R, 6, 0.039052724838256836, 6
59, var_q6_23_R, 6, 0.03728675842285156, 6
60, var_q6_23_R, 6, 0.038268327713012695, 6
61, var_q6_23_R, 6, 0.03784966468811035, 6
62, var_q6_23_R, 6, 0.03728485107421875, 6
63, var_q6_23_R, 6, 0.03556084632873535, 6
64, var_q6_23_R, 6, 0.03866100311279297, 6
65, var_q6_23_R, 6, 0.037375450134277344, 6
66, var_q6_23_R, 6, 0.03717374801635742, 6
67, var_q6_23_R, 6, 0.038672685623168945, 6
68, var_q6_23_R, 6, 0.03934216499328613, 6
69, var_q6_23_R, 6, 0.03790473937988281, 6
70, var_q6_23_R, 6, 0.03816843032836914, 6
71, var_q6_23_R, 6, 0.03731703758239746, 6
72, var_q6_23_R, 6, 0.037987470626831055, 6
73, var_q6_23_R, 6, 0.03708314895629883, 6
74, var_q6_23_R, 6, 0.039656877517700195, 6
75, var_q6_23_R, 6, 0.03640484809875488, 6
76, var_q6_23_R, 6, 0.03973984718322754, 6
77, var_q6_23_R, 6, 0.03649592399597168, 6
78, var_q6_23_R, 6, 0.04029726982116699, 6
79, var_q6_23_R, 6, 0.0375058650970459, 6
80, var_q6_23_R, 6, 0.039398908615112305, 6
81, var_q6_23_R, 6, 0.03789973258972168, 6
82, var_q6_23_R, 6, 0.03597259521484375, 6
83, var_q6_23_R, 6, 0.03894805908203125, 6
84, var_q6_23_R, 6, 0.039244651794433594, 6
85, var_q6_23_R, 6, 0.038498640060424805, 6
86, var_q6_23_R, 6, 0.03614997863769531, 6
87, var_q6_23_R, 6, 0.038492679595947266, 6
88, var_q6_23_R, 6, 0.03598499298095703, 6
89, var_q6_23_R, 6, 0.038537025451660156, 6
90, var_q6_23_R, 6, 0.03792262077331543, 6
91, var_q6_23_R, 6, 0.03929018974304199, 6
92, var_q6_23_R, 6, 0.03723287582397461, 6
93, var_q6_23_R, 6, 0.05526232719421387, 6
94, var_q6_23_R, 6, 0.037596702575683594, 6
95, var_q6_23_R, 6, 0.036347389221191406, 6
96, var_q6_23_R, 6, 0.03627800941467285, 6
97, var_q6_23_R, 6, 0.03902888298034668, 6
98, var_q6_23_R, 6, 0.038575172424316406, 6
99, var_q6_23_R, 6, 0.041678428649902344, 6
0, var_q7_00_R, 7, 0.1289076805114746, 22
1, var_q7_00_R, 7, 0.1275475025177002, 22
2, var_q7_00_R, 7, 0.12737011909484863, 22
3, var_q7_00_R, 7, 0.12414813041687012, 22
4, var_q7_00_R, 7, 0.12560772895812988, 22
5, var_q7_00_R, 7, 0.1313793659210205, 22
6, var_q7_00_R, 7, 0.12715721130371094, 22
7, var_q7_00_R, 7, 0.12668871879577637, 22
8, var_q7_00_R, 7, 0.12938356399536133, 22
9, var_q7_00_R, 7, 0.12945079803466797, 22
10, var_q7_00_R, 7, 0.12763643264770508, 22
11, var_q7_00_R, 7, 0.12894082069396973, 22
12, var_q7_00_R, 7, 0.1475389003753662, 22
13, var_q7_00_R, 7, 0.12643671035766602, 22
14, var_q7_00_R, 7, 0.12781548500061035, 22
15, var_q7_00_R, 7, 0.1292104721069336, 22
16, var_q7_00_R, 7, 0.1273176670074463, 22
17, var_q7_00_R, 7, 0.12705326080322266, 22
18, var_q7_00_R, 7, 0.1287224292755127, 22
19, var_q7_00_R, 7, 0.12968134880065918, 22
20, var_q7_00_R, 7, 0.13229703903198242, 22
21, var_q7_00_R, 7, 0.1257030963897705, 22
22, var_q7_00_R, 7, 0.13004064559936523, 22
23, var_q7_00_R, 7, 0.1286311149597168, 22
24, var_q7_00_R, 7, 0.12978816032409668, 22
25, var_q7_00_R, 7, 0.14836430549621582, 22
26, var_q7_00_R, 7, 0.12776494026184082, 22
27, var_q7_00_R, 7, 0.12871003150939941, 22
28, var_q7_00_R, 7, 0.12823057174682617, 22
29, var_q7_00_R, 7, 0.12965893745422363, 22
30, var_q7_00_R, 7, 0.126570463180542, 22
31, var_q7_00_R, 7, 0.12937617301940918, 22
32, var_q7_00_R, 7, 0.1284959316253662, 22
33, var_q7_00_R, 7, 0.1242213249206543, 22
34, var_q7_00_R, 7, 0.12819766998291016, 22
35, var_q7_00_R, 7, 0.12735939025878906, 22
36, var_q7_00_R, 7, 0.12979650497436523, 22
37, var_q7_00_R, 7, 0.1292266845703125, 22
38, var_q7_00_R, 7, 0.1493852138519287, 22
39, var_q7_00_R, 7, 0.12692666053771973, 22
40, var_q7_00_R, 7, 0.12826108932495117, 22
41, var_q7_00_R, 7, 0.12676262855529785, 22
42, var_q7_00_R, 7, 0.12844061851501465, 22
43, var_q7_00_R, 7, 0.12748956680297852, 22
44, var_q7_00_R, 7, 0.12763547897338867, 22
45, var_q7_00_R, 7, 0.13031482696533203, 22
46, var_q7_00_R, 7, 0.1318376064300537, 22
47, var_q7_00_R, 7, 0.13112235069274902, 22
48, var_q7_00_R, 7, 0.12550759315490723, 22
49, var_q7_00_R, 7, 0.12507891654968262, 22
50, var_q7_00_R, 7, 0.1282789707183838, 22
51, var_q7_00_R, 7, 0.1254253387451172, 22
52, var_q7_00_R, 7, 0.14588546752929688, 22
53, var_q7_00_R, 7, 0.12955856323242188, 22
54, var_q7_00_R, 7, 0.12500834465026855, 22
55, var_q7_00_R, 7, 0.1304638385772705, 22
56, var_q7_00_R, 7, 0.12527894973754883, 22
57, var_q7_00_R, 7, 0.12653326988220215, 22
58, var_q7_00_R, 7, 0.1267836093902588, 22
59, var_q7_00_R, 7, 0.1287691593170166, 22
60, var_q7_00_R, 7, 0.12414026260375977, 22
61, var_q7_00_R, 7, 0.12904143333435059, 22
62, var_q7_00_R, 7, 0.12815618515014648, 22
63, var_q7_00_R, 7, 0.12926745414733887, 22
64, var_q7_00_R, 7, 0.12880206108093262, 22
65, var_q7_00_R, 7, 0.14713597297668457, 22
66, var_q7_00_R, 7, 0.12561702728271484, 22
67, var_q7_00_R, 7, 0.12607717514038086, 22
68, var_q7_00_R, 7, 0.12854599952697754, 22
69, var_q7_00_R, 7, 0.12740325927734375, 22
70, var_q7_00_R, 7, 0.12989020347595215, 22
71, var_q7_00_R, 7, 0.1248931884765625, 22
72, var_q7_00_R, 7, 0.125382661819458, 22
73, var_q7_00_R, 7, 0.12844586372375488, 22
74, var_q7_00_R, 7, 0.12618327140808105, 22
75, var_q7_00_R, 7, 0.12604832649230957, 22
76, var_q7_00_R, 7, 0.1334211826324463, 22
77, var_q7_00_R, 7, 0.12495040893554688, 22
78, var_q7_00_R, 7, 0.12630033493041992, 22
79, var_q7_00_R, 7, 0.14523053169250488, 22
80, var_q7_00_R, 7, 0.1243894100189209, 22
81, var_q7_00_R, 7, 0.12744379043579102, 22
82, var_q7_00_R, 7, 0.12793993949890137, 22
83, var_q7_00_R, 7, 0.12804341316223145, 22
84, var_q7_00_R, 7, 0.12655401229858398, 22
85, var_q7_00_R, 7, 0.12843036651611328, 22
86, var_q7_00_R, 7, 0.12706637382507324, 22
87, var_q7_00_R, 7, 0.12989115715026855, 22
88, var_q7_00_R, 7, 0.12391018867492676, 22
89, var_q7_00_R, 7, 0.1316523551940918, 22
90, var_q7_00_R, 7, 0.12815380096435547, 22
91, var_q7_00_R, 7, 0.12839722633361816, 22
92, var_q7_00_R, 7, 0.14944171905517578, 22
93, var_q7_00_R, 7, 0.12386202812194824, 22
94, var_q7_00_R, 7, 0.12822365760803223, 22
95, var_q7_00_R, 7, 0.12830591201782227, 22
96, var_q7_00_R, 7, 0.13141870498657227, 22
97, var_q7_00_R, 7, 0.12694621086120605, 22
98, var_q7_00_R, 7, 0.12943553924560547, 22
99, var_q7_00_R, 7, 0.14986252784729004, 22
0, var_q7_01_R, 7, 0.10410094261169434, 13
1, var_q7_01_R, 7, 0.09152913093566895, 13
2, var_q7_01_R, 7, 0.09309649467468262, 13
3, var_q7_01_R, 7, 0.0935664176940918, 13
4, var_q7_01_R, 7, 0.09457159042358398, 13
5, var_q7_01_R, 7, 0.0944356918334961, 13
6, var_q7_01_R, 7, 0.09330129623413086, 13
7, var_q7_01_R, 7, 0.09229469299316406, 13
8, var_q7_01_R, 7, 0.09368348121643066, 13
9, var_q7_01_R, 7, 0.11149096488952637, 13
10, var_q7_01_R, 7, 0.09254193305969238, 13
11, var_q7_01_R, 7, 0.09255552291870117, 13
12, var_q7_01_R, 7, 0.09130382537841797, 13
13, var_q7_01_R, 7, 0.0943913459777832, 13
14, var_q7_01_R, 7, 0.09311366081237793, 13
15, var_q7_01_R, 7, 0.09268069267272949, 13
16, var_q7_01_R, 7, 0.09003114700317383, 13
17, var_q7_01_R, 7, 0.09344863891601562, 13
18, var_q7_01_R, 7, 0.09290552139282227, 13
19, var_q7_01_R, 7, 0.09219789505004883, 13
20, var_q7_01_R, 7, 0.09268832206726074, 13
21, var_q7_01_R, 7, 0.09157800674438477, 13
22, var_q7_01_R, 7, 0.09115052223205566, 13
23, var_q7_01_R, 7, 0.09461688995361328, 13
24, var_q7_01_R, 7, 0.09336733818054199, 13
25, var_q7_01_R, 7, 0.09288954734802246, 13
26, var_q7_01_R, 7, 0.0907125473022461, 13
27, var_q7_01_R, 7, 0.09267401695251465, 13
28, var_q7_01_R, 7, 0.09212970733642578, 13
29, var_q7_01_R, 7, 0.0911259651184082, 13
30, var_q7_01_R, 7, 0.11457562446594238, 13
31, var_q7_01_R, 7, 0.09090590476989746, 13
32, var_q7_01_R, 7, 0.09311652183532715, 13
33, var_q7_01_R, 7, 0.09400033950805664, 13
34, var_q7_01_R, 7, 0.08745861053466797, 13
35, var_q7_01_R, 7, 0.09259462356567383, 13
36, var_q7_01_R, 7, 0.09286189079284668, 13
37, var_q7_01_R, 7, 0.09240293502807617, 13
38, var_q7_01_R, 7, 0.0921018123626709, 13
39, var_q7_01_R, 7, 0.09055900573730469, 13
40, var_q7_01_R, 7, 0.09242105484008789, 13
41, var_q7_01_R, 7, 0.09306693077087402, 13
42, var_q7_01_R, 7, 0.0945882797241211, 13
43, var_q7_01_R, 7, 0.09065937995910645, 13
44, var_q7_01_R, 7, 0.09495782852172852, 13
45, var_q7_01_R, 7, 0.09422922134399414, 13
46, var_q7_01_R, 7, 0.09180164337158203, 13
47, var_q7_01_R, 7, 0.09003400802612305, 13
48, var_q7_01_R, 7, 0.09533858299255371, 13
49, var_q7_01_R, 7, 0.0908365249633789, 13
50, var_q7_01_R, 7, 0.11175417900085449, 13
51, var_q7_01_R, 7, 0.08879804611206055, 13
52, var_q7_01_R, 7, 0.09126400947570801, 13
53, var_q7_01_R, 7, 0.0945286750793457, 13
54, var_q7_01_R, 7, 0.09096932411193848, 13
55, var_q7_01_R, 7, 0.09318923950195312, 13
56, var_q7_01_R, 7, 0.09140181541442871, 13
57, var_q7_01_R, 7, 0.0923008918762207, 13
58, var_q7_01_R, 7, 0.09204816818237305, 13
59, var_q7_01_R, 7, 0.09175539016723633, 13
60, var_q7_01_R, 7, 0.09114694595336914, 13
61, var_q7_01_R, 7, 0.0915071964263916, 13
62, var_q7_01_R, 7, 0.08971738815307617, 13
63, var_q7_01_R, 7, 0.09363007545471191, 13
64, var_q7_01_R, 7, 0.09031486511230469, 13
65, var_q7_01_R, 7, 0.08998394012451172, 13
66, var_q7_01_R, 7, 0.09181499481201172, 13
67, var_q7_01_R, 7, 0.09144139289855957, 13
68, var_q7_01_R, 7, 0.09510469436645508, 13
69, var_q7_01_R, 7, 0.09124445915222168, 13
70, var_q7_01_R, 7, 0.09320235252380371, 13
71, var_q7_01_R, 7, 0.11440896987915039, 13
72, var_q7_01_R, 7, 0.09054851531982422, 13
73, var_q7_01_R, 7, 0.0922994613647461, 13
74, var_q7_01_R, 7, 0.09226298332214355, 13
75, var_q7_01_R, 7, 0.09513640403747559, 13
76, var_q7_01_R, 7, 0.09214615821838379, 13
77, var_q7_01_R, 7, 0.09089541435241699, 13
78, var_q7_01_R, 7, 0.09024667739868164, 13
79, var_q7_01_R, 7, 0.09236407279968262, 13
80, var_q7_01_R, 7, 0.09108448028564453, 13
81, var_q7_01_R, 7, 0.09011149406433105, 13
82, var_q7_01_R, 7, 0.09137392044067383, 13
83, var_q7_01_R, 7, 0.09355664253234863, 13
84, var_q7_01_R, 7, 0.09182333946228027, 13
85, var_q7_01_R, 7, 0.09287357330322266, 13
86, var_q7_01_R, 7, 0.09037232398986816, 13
87, var_q7_01_R, 7, 0.08982181549072266, 13
88, var_q7_01_R, 7, 0.09281420707702637, 13
89, var_q7_01_R, 7, 0.09385395050048828, 13
90, var_q7_01_R, 7, 0.09418797492980957, 13
91, var_q7_01_R, 7, 0.09276032447814941, 13
92, var_q7_01_R, 7, 0.11218476295471191, 13
93, var_q7_01_R, 7, 0.09162640571594238, 13
94, var_q7_01_R, 7, 0.09248805046081543, 13
95, var_q7_01_R, 7, 0.09268999099731445, 13
96, var_q7_01_R, 7, 0.09218621253967285, 13
97, var_q7_01_R, 7, 0.09170913696289062, 13
98, var_q7_01_R, 7, 0.09315681457519531, 13
99, var_q7_01_R, 7, 0.12005066871643066, 13
0, var_q7_02_R, 7, 0.09457969665527344, 13
1, var_q7_02_R, 7, 0.09500002861022949, 13
2, var_q7_02_R, 7, 0.09208559989929199, 13
3, var_q7_02_R, 7, 0.09088134765625, 13
4, var_q7_02_R, 7, 0.09249997138977051, 13
5, var_q7_02_R, 7, 0.09460139274597168, 13
6, var_q7_02_R, 7, 0.09346842765808105, 13
7, var_q7_02_R, 7, 0.09312748908996582, 13
8, var_q7_02_R, 7, 0.08997440338134766, 13
9, var_q7_02_R, 7, 0.09231948852539062, 13
10, var_q7_02_R, 7, 0.09482908248901367, 13
11, var_q7_02_R, 7, 0.09146308898925781, 13
12, var_q7_02_R, 7, 0.11289477348327637, 13
13, var_q7_02_R, 7, 0.09291577339172363, 13
14, var_q7_02_R, 7, 0.09255123138427734, 13
15, var_q7_02_R, 7, 0.09501886367797852, 13
16, var_q7_02_R, 7, 0.09186959266662598, 13
17, var_q7_02_R, 7, 0.09452438354492188, 13
18, var_q7_02_R, 7, 0.09219074249267578, 13
19, var_q7_02_R, 7, 0.09159040451049805, 13
20, var_q7_02_R, 7, 0.09209775924682617, 13
21, var_q7_02_R, 7, 0.09179449081420898, 13
22, var_q7_02_R, 7, 0.09137582778930664, 13
23, var_q7_02_R, 7, 0.09280252456665039, 13
24, var_q7_02_R, 7, 0.09402585029602051, 13
25, var_q7_02_R, 7, 0.09441542625427246, 13
26, var_q7_02_R, 7, 0.08979344367980957, 13
27, var_q7_02_R, 7, 0.09453582763671875, 13
28, var_q7_02_R, 7, 0.09127187728881836, 13
29, var_q7_02_R, 7, 0.09187769889831543, 13
30, var_q7_02_R, 7, 0.09187912940979004, 13
31, var_q7_02_R, 7, 0.09178709983825684, 13
32, var_q7_02_R, 7, 0.09289407730102539, 13
33, var_q7_02_R, 7, 0.11149430274963379, 13
34, var_q7_02_R, 7, 0.08891773223876953, 13
35, var_q7_02_R, 7, 0.0935370922088623, 13
36, var_q7_02_R, 7, 0.09377098083496094, 13
37, var_q7_02_R, 7, 0.09284472465515137, 13
38, var_q7_02_R, 7, 0.0904855728149414, 13
39, var_q7_02_R, 7, 0.0914304256439209, 13
40, var_q7_02_R, 7, 0.08925557136535645, 13
41, var_q7_02_R, 7, 0.09001517295837402, 13
42, var_q7_02_R, 7, 0.09381747245788574, 13
43, var_q7_02_R, 7, 0.0928654670715332, 13
44, var_q7_02_R, 7, 0.09181976318359375, 13
45, var_q7_02_R, 7, 0.09455752372741699, 13
46, var_q7_02_R, 7, 0.09232187271118164, 13
47, var_q7_02_R, 7, 0.09317803382873535, 13
48, var_q7_02_R, 7, 0.09161496162414551, 13
49, var_q7_02_R, 7, 0.09297847747802734, 13
50, var_q7_02_R, 7, 0.09343600273132324, 13
51, var_q7_02_R, 7, 0.09110426902770996, 13
52, var_q7_02_R, 7, 0.09448432922363281, 13
53, var_q7_02_R, 7, 0.09328961372375488, 13
54, var_q7_02_R, 7, 0.10884380340576172, 13
55, var_q7_02_R, 7, 0.09278297424316406, 13
56, var_q7_02_R, 7, 0.09071564674377441, 13
57, var_q7_02_R, 7, 0.09108400344848633, 13
58, var_q7_02_R, 7, 0.09203338623046875, 13
59, var_q7_02_R, 7, 0.09388279914855957, 13
60, var_q7_02_R, 7, 0.09310483932495117, 13
61, var_q7_02_R, 7, 0.09245800971984863, 13
62, var_q7_02_R, 7, 0.09176087379455566, 13
63, var_q7_02_R, 7, 0.09063959121704102, 13
64, var_q7_02_R, 7, 0.09019589424133301, 13
65, var_q7_02_R, 7, 0.09122395515441895, 13
66, var_q7_02_R, 7, 0.09281015396118164, 13
67, var_q7_02_R, 7, 0.09120512008666992, 13
68, var_q7_02_R, 7, 0.09199118614196777, 13
69, var_q7_02_R, 7, 0.0915520191192627, 13
70, var_q7_02_R, 7, 0.09350299835205078, 13
71, var_q7_02_R, 7, 0.09172272682189941, 13
72, var_q7_02_R, 7, 0.0950474739074707, 13
73, var_q7_02_R, 7, 0.0918881893157959, 13
74, var_q7_02_R, 7, 0.09125614166259766, 13
75, var_q7_02_R, 7, 0.11159467697143555, 13
76, var_q7_02_R, 7, 0.09024381637573242, 13
77, var_q7_02_R, 7, 0.09336161613464355, 13
78, var_q7_02_R, 7, 0.09317183494567871, 13
79, var_q7_02_R, 7, 0.09117889404296875, 13
80, var_q7_02_R, 7, 0.09301543235778809, 13
81, var_q7_02_R, 7, 0.09480667114257812, 13
82, var_q7_02_R, 7, 0.0948340892791748, 13
83, var_q7_02_R, 7, 0.09324336051940918, 13
84, var_q7_02_R, 7, 0.0898594856262207, 13
85, var_q7_02_R, 7, 0.09514641761779785, 13
86, var_q7_02_R, 7, 0.0923163890838623, 13
87, var_q7_02_R, 7, 0.0947120189666748, 13
88, var_q7_02_R, 7, 0.09112834930419922, 13
89, var_q7_02_R, 7, 0.09220004081726074, 13
90, var_q7_02_R, 7, 0.09636187553405762, 13
91, var_q7_02_R, 7, 0.09168171882629395, 13
92, var_q7_02_R, 7, 0.09257006645202637, 13
93, var_q7_02_R, 7, 0.09403467178344727, 13
94, var_q7_02_R, 7, 0.09077167510986328, 13
95, var_q7_02_R, 7, 0.11451244354248047, 13
96, var_q7_02_R, 7, 0.09600448608398438, 13
97, var_q7_02_R, 7, 0.09230470657348633, 13
98, var_q7_02_R, 7, 0.09151101112365723, 13
99, var_q7_02_R, 7, 0.11550641059875488, 13
0, var_q7_03_R, 7, 0.13239407539367676, 22
1, var_q7_03_R, 7, 0.13105535507202148, 22
2, var_q7_03_R, 7, 0.12664151191711426, 22
3, var_q7_03_R, 7, 0.12977170944213867, 22
4, var_q7_03_R, 7, 0.12999844551086426, 22
5, var_q7_03_R, 7, 0.13212227821350098, 22
6, var_q7_03_R, 7, 0.13143181800842285, 22
7, var_q7_03_R, 7, 0.13042664527893066, 22
8, var_q7_03_R, 7, 0.1294419765472412, 22
9, var_q7_03_R, 7, 0.12791681289672852, 22
10, var_q7_03_R, 7, 0.15680217742919922, 22
11, var_q7_03_R, 7, 0.13000750541687012, 22
12, var_q7_03_R, 7, 0.1300520896911621, 22
13, var_q7_03_R, 7, 0.12993359565734863, 22
14, var_q7_03_R, 7, 0.12988924980163574, 22
15, var_q7_03_R, 7, 0.12955474853515625, 22
16, var_q7_03_R, 7, 0.13219046592712402, 22
17, var_q7_03_R, 7, 0.12852144241333008, 22
18, var_q7_03_R, 7, 0.1322953701019287, 22
19, var_q7_03_R, 7, 0.13239407539367676, 22
20, var_q7_03_R, 7, 0.12945342063903809, 22
21, var_q7_03_R, 7, 0.13135981559753418, 22
22, var_q7_03_R, 7, 0.12842655181884766, 22
23, var_q7_03_R, 7, 0.12685108184814453, 22
24, var_q7_03_R, 7, 0.14834070205688477, 22
25, var_q7_03_R, 7, 0.12881135940551758, 22
26, var_q7_03_R, 7, 0.1304941177368164, 22
27, var_q7_03_R, 7, 0.1289827823638916, 22
28, var_q7_03_R, 7, 0.12835431098937988, 22
29, var_q7_03_R, 7, 0.12792015075683594, 22
30, var_q7_03_R, 7, 0.12755274772644043, 22
31, var_q7_03_R, 7, 0.12933969497680664, 22
32, var_q7_03_R, 7, 0.13202953338623047, 22
33, var_q7_03_R, 7, 0.12848925590515137, 22
34, var_q7_03_R, 7, 0.12801671028137207, 22
35, var_q7_03_R, 7, 0.12991929054260254, 22
36, var_q7_03_R, 7, 0.1323697566986084, 22
37, var_q7_03_R, 7, 0.14810729026794434, 22
38, var_q7_03_R, 7, 0.12685108184814453, 22
39, var_q7_03_R, 7, 0.1308591365814209, 22
40, var_q7_03_R, 7, 0.1290733814239502, 22
41, var_q7_03_R, 7, 0.12735819816589355, 22
42, var_q7_03_R, 7, 0.12706875801086426, 22
43, var_q7_03_R, 7, 0.1270294189453125, 22
44, var_q7_03_R, 7, 0.12935543060302734, 22
45, var_q7_03_R, 7, 0.13010191917419434, 22
46, var_q7_03_R, 7, 0.1305403709411621, 22
47, var_q7_03_R, 7, 0.13054823875427246, 22
48, var_q7_03_R, 7, 0.13010311126708984, 22
49, var_q7_03_R, 7, 0.13068866729736328, 22
50, var_q7_03_R, 7, 0.12662506103515625, 22
51, var_q7_03_R, 7, 0.14853286743164062, 22
52, var_q7_03_R, 7, 0.13039708137512207, 22
53, var_q7_03_R, 7, 0.129425048828125, 22
54, var_q7_03_R, 7, 0.13015174865722656, 22
55, var_q7_03_R, 7, 0.13202357292175293, 22
56, var_q7_03_R, 7, 0.13107919692993164, 22
57, var_q7_03_R, 7, 0.1288466453552246, 22
58, var_q7_03_R, 7, 0.13016533851623535, 22
59, var_q7_03_R, 7, 0.13290858268737793, 22
60, var_q7_03_R, 7, 0.1291821002960205, 22
61, var_q7_03_R, 7, 0.12865328788757324, 22
62, var_q7_03_R, 7, 0.1287078857421875, 22
63, var_q7_03_R, 7, 0.13435006141662598, 22
64, var_q7_03_R, 7, 0.14989304542541504, 22
65, var_q7_03_R, 7, 0.13018345832824707, 22
66, var_q7_03_R, 7, 0.12871623039245605, 22
67, var_q7_03_R, 7, 0.1293776035308838, 22
68, var_q7_03_R, 7, 0.13028979301452637, 22
69, var_q7_03_R, 7, 0.12781953811645508, 22
70, var_q7_03_R, 7, 0.1309826374053955, 22
71, var_q7_03_R, 7, 0.12986969947814941, 22
72, var_q7_03_R, 7, 0.12867283821105957, 22
73, var_q7_03_R, 7, 0.12640929222106934, 22
74, var_q7_03_R, 7, 0.12972021102905273, 22
75, var_q7_03_R, 7, 0.12804555892944336, 22
76, var_q7_03_R, 7, 0.1307373046875, 22
77, var_q7_03_R, 7, 0.13109898567199707, 22
78, var_q7_03_R, 7, 0.16712260246276855, 22
79, var_q7_03_R, 7, 0.12969040870666504, 22
80, var_q7_03_R, 7, 0.1309216022491455, 22
81, var_q7_03_R, 7, 0.12964224815368652, 22
82, var_q7_03_R, 7, 0.13013052940368652, 22
83, var_q7_03_R, 7, 0.13264155387878418, 22
84, var_q7_03_R, 7, 0.13199067115783691, 22
85, var_q7_03_R, 7, 0.130723237991333, 22
86, var_q7_03_R, 7, 0.12660002708435059, 22
87, var_q7_03_R, 7, 0.12703418731689453, 22
88, var_q7_03_R, 7, 0.13045835494995117, 22
89, var_q7_03_R, 7, 0.13101744651794434, 22
90, var_q7_03_R, 7, 0.13411760330200195, 22
91, var_q7_03_R, 7, 0.15306878089904785, 22
92, var_q7_03_R, 7, 0.12984704971313477, 22
93, var_q7_03_R, 7, 0.12814617156982422, 22
94, var_q7_03_R, 7, 0.12792706489562988, 22
95, var_q7_03_R, 7, 0.127274751663208, 22
96, var_q7_03_R, 7, 0.12993764877319336, 22
97, var_q7_03_R, 7, 0.12789511680603027, 22
98, var_q7_03_R, 7, 0.12820076942443848, 22
99, var_q7_03_R, 7, 0.15442490577697754, 22
